CO_ESCOLA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,TP_DEPENDENCIA_ADM_ESC,CO_UF_ESC,TP_LOCALIZACAO_ESC,QTD_ALUNOS,MEDIA_GERAL,STD_NOTAS,NOTA_MAX,NOTA_MIN,DIF_MT_LC,DIF_CN_CH,PCT_NU_NOTA_CN,PCT_NU_NOTA_CH,PCT_NU_NOTA_LC,PCT_NU_NOTA_MT,PCT_NU_NOTA_REDACAO,cluster
23223030.0,454.0831325301205,474.67710843373493,498.93373493975906,493.61807228915666,540.0,2.0,23.0,1.0,83,492.26240963855423,31.98484779939059,540.0,454.0831325301205,-5.315662650602405,-20.59397590361442,0.26305893893566584,0.32935502329763755,0.32804708575165537,0.47216545409956673,0.22181803318891524,0
23223081.0,453.9347826086956,469.1717391304348,502.0565217391304,477.89565217391305,536.5217391304348,2.0,23.0,1.0,46,487.9160869565218,32.283703524108155,536.5217391304348,453.9347826086956,-24.160869565217354,-15.23695652173916,0.2614240170031881,0.2839041935747568,0.3561677429902722,0.3388375705060083,0.21127278672443392,0
23224509.0,453.7,456.23333333333335,498.875,455.175,521.6666666666666,2.0,23.0,1.0,12,477.13,31.320988592138786,521.6666666666666,453.7,-43.69999999999999,-2.53333333333336,0.2579906809449849,0.1855636393362217,0.32714787868879264,0.13418621760810923,0.16806997465871004,0
23225190.0,449.22272727272724,445.90227272727276,460.90227272727276,463.0204545454546,487.72727272727275,2.0,23.0,1.0,44,461.355,16.465526800882465,487.72727272727275,445.90227272727276,2.1181818181818244,3.3204545454544814,0.20346603449685277,0.11706041036540506,0.06547862339573285,0.20240333524074225,0.0983405542385351,0
23225327.0,450.89285714285717,482.7857142857143,501.63571428571424,454.86428571428576,507.14285714285717,2.0,23.0,1.0,14,479.4642857142858,25.93353996079128,507.14285714285717,450.89285714285717,-46.77142857142849,-31.89285714285711,0.22308509768658547,0.3964685686258481,0.35257091473882124,0.13079375459821793,0.13631161612033024,0
23225360.0,432.9708333333333,427.84999999999997,467.73333333333335,457.1458333333333,453.3333333333333,2.0,23.0,1.0,24,447.8066666666667,16.83156720314212,467.73333333333335,427.84999999999997,-10.587500000000034,5.120833333333337,0.05893893566582196,0.04242622414779694,0.0945393607455244,0.1500858334014551,0.054974249979563475,0
23225386.0,460.45652173913044,486.52608695652174,505.1217391304348,486.71304347826083,496.5217391304348,2.0,23.0,1.0,23,487.0678260869566,16.762317255473864,505.1217391304348,460.45652173913044,-18.408695652173947,-26.0695652173913,0.3410447151148533,0.42810430801929206,0.3870677675141012,0.414534455979727,0.11419929698356904,0
23225416.0,455.2173913043478,476.6902173913044,501.4445652173913,493.3239130434783,521.304347826087,2.0,23.0,1.0,92,489.5960869565218,25.040732396360244,521.304347826087,455.2173913043478,-8.120652173913015,-21.47282608695656,0.2773645058448459,0.345540750429167,0.3510177389029674,0.4693860868143546,0.16708902149922342,0
23225491.0,444.1179487179487,445.9871794871795,493.78205128205127,481.1666666666667,492.8205128205128,2.0,23.0,1.0,39,471.5748717948718,24.724235249618964,493.78205128205127,444.1179487179487,-12.615384615384585,-1.8692307692307963,0.149431864628464,0.1173056486552767,0.2813700645794163,0.36822529224229544,0.1073326248671626,0
23225653.0,452.9166666666667,504.48333333333335,498.425,455.90000000000003,485.0,2.0,23.0,1.0,12,479.3450000000001,23.85417183406057,504.48333333333335,452.9166666666667,-42.52499999999998,-51.56666666666666,0.24916210250960516,0.5779449031308755,0.3226518433744789,0.1394997138886618,0.09429412245565275,0
23225890.0,473.91999999999996,455.23,486.09,466.77,744.0,4.0,23.0,1.0,10,525.202,122.82358922454596,744.0,455.23,-19.319999999999993,18.68999999999994,0.5020845254639091,0.17710291833564948,0.216954140439794,0.2353470121801684,0.8180331889152292,0
23227877.0,452.728,475.056,505.716,494.788,648.0,2.0,23.0,1.0,25,515.2576,76.90369128201844,648.0,452.728,-10.927999999999997,-22.327999999999975,0.2466279735142647,0.33213439058284966,0.3930352325676449,0.4800948254720837,0.6118286601814763,0
23232439.0,505.6909090909091,549.7818181818182,547.8060606060606,554.9515151515152,706.060606060606,2.0,23.0,1.0,33,572.8581818181817,77.03100738776268,706.060606060606,505.6909090909091,7.1454545454546405,-44.090909090909065,0.7432355105043734,0.824000653968773,0.7850077658791793,0.7659609253658137,0.7493664677511649,1
23233168.0,483.2357142857143,506.49285714285713,517.7857142857143,517.9642857142857,580.0,2.0,23.0,1.0,14,521.0957142857144,35.83678228141742,580.0,483.2357142857143,0.17857142857133113,-23.25714285714281,0.5960925365813783,0.5932314231995423,0.5121392953486471,0.6276465298781984,0.3605411591596501,0
23233885.0,440.8636363636364,431.45454545454544,476.8575757575757,477.0363636363636,557.5757575757576,2.0,23.0,1.0,33,476.7575757575757,49.67999012412125,557.5757575757576,431.45454545454544,0.1787878787878867,9.409090909090935,0.11640644159241396,0.05231750183928718,0.14836916537235348,0.33115343742336306,0.2794081582604431,0
23233893.0,433.4769230769231,434.5076923076923,458.59230769230766,428.6923076923077,450.7692307692308,2.0,23.0,1.0,13,441.2076923076923,12.795873502743946,458.59230769230766,428.6923076923077,-29.899999999999977,-1.0307692307692378,0.06147306466116243,0.06261751001389684,0.05763099811983978,0.01119921523747241,0.052440120984223,0
23234296.0,426.30833333333334,437.7916666666667,454.2083333333333,420.2833333333333,440.0,2.0,23.0,1.0,12,435.71833333333336,13.146280895709209,454.2083333333333,420.2833333333333,-33.92500000000001,-11.483333333333348,0.027957165045369083,0.07536990108722308,0.042262731954549174,0.0028611133818360174,0.040750429167007274,0
23234580.0,461.59999999999997,477.5843137254902,490.7803921568627,488.00784313725495,603.5294117647059,2.0,23.0,1.0,51,504.30039215686276,56.63856509259207,603.5294117647059,461.59999999999997,-2.772549019607766,-15.98431372549021,0.35641298128014387,0.35240742254557345,0.2563557590125072,0.4242622414779694,0.45262813700645793,0
23234814.0,466.53421052631575,484.90526315789475,494.4921052631579,475.9684210526316,611.578947368421,2.0,23.0,1.0,38,506.6957894736843,59.54275218074504,611.578947368421,466.53421052631575,-18.523684210526312,-18.371052631579005,0.41886699910079295,0.41477969426959865,0.2887272132755661,0.32089430229706534,0.4870023706368021,0
23235675.0,508.1865384615385,544.9403846153846,542.4730769230769,580.2211538461538,791.1538461538462,2.0,23.0,1.0,52,593.395,113.44986268640916,791.1538461538462,508.1865384615385,37.74807692307695,-36.7538461538461,0.756478378157443,0.8056895283250225,0.7489577372680455,0.8223657320362953,0.8914411836834791,1
23235683.0,499.08958333333334,495.8729166666667,502.9770833333334,522.3625000000001,716.25,2.0,23.0,1.0,48,547.3104166666667,94.99933023566899,716.25,495.8729166666667,19.385416666666686,3.21666666666664,0.708329927245974,0.5076432600343334,0.3669582277446252,0.6495544837733999,0.7700482301970081,0
23235691.0,505.39777777777783,515.7866666666667,532.9377777777778,579.1066666666667,711.1111111111111,2.0,23.0,1.0,45,568.868,84.3727012723902,711.1111111111111,505.39777777777783,46.16888888888889,-10.388888888888914,0.7419275729583913,0.6614894138804872,0.6664759257745443,0.8203220796206981,0.7604021907953895,0
23235705.0,428.2685714285714,432.82,469.6485714285715,471.92857142857144,395.42857142857144,2.0,23.0,1.0,35,439.61885714285717,31.91213003334793,471.92857142857144,395.42857142857144,2.2799999999999727,-4.551428571428573,0.0349873293550233,0.057385759829968117,0.10651516390092373,0.2863565764734734,0.01577699664841004,0
23236027.0,482.6358490566038,502.7641509433962,517.311320754717,519.7150943396226,716.6037735849056,2.0,23.0,1.0,53,547.806037735849,95.50867702822842,716.6037735849056,482.6358490566038,2.4037735849055935,-20.12830188679243,0.590533802010954,0.563148859641952,0.5080519905174528,0.6367203466034497,0.7706204528733753,0
23236043.0,529.7,530.2466666666667,536.6133333333333,581.3133333333334,652.0,1.0,23.0,1.0,15,565.9746666666667,52.654681632099695,652.0,529.7,44.700000000000045,-0.5466666666666242,0.8316847870514182,0.742091065151639,0.7036703997384125,0.824654622741764,0.6243358129649309,0
23236051.0,571.3583333333333,612.4708333333333,562.725,678.0833333333334,868.3333333333334,4.0,23.0,1.0,24,658.5941666666668,125.79615978229313,868.3333333333334,562.725,115.35833333333335,-41.112499999999955,0.93100629444944,0.9624785416496362,0.8625030654786234,0.9543856780838715,0.9802174446170195,1
23236060.0,475.90161290322584,506.43870967741935,508.1467741935484,557.2016129032259,692.9032258064516,2.0,23.0,1.0,62,548.1183870967742,86.01648437076908,692.9032258064516,475.90161290322584,49.054838709677426,-30.537096774193515,0.5239924793591106,0.592659200523175,0.4155154091392136,0.7713561677429903,0.7245156543775034,0
23236078.0,477.58000000000004,503.145,513.515,527.35,724.0,2.0,23.0,1.0,40,549.118,99.44387302644643,724.0,477.58000000000004,13.835000000000036,-25.56499999999994,0.5414861440366222,0.5659282269271643,0.4684868797514919,0.6719529142483447,0.7842311779612523,0
23236094.0,490.59999999999997,527.8268292682927,525.4073170731707,566.7341463414634,788.780487804878,2.0,23.0,1.0,41,579.869756097561,119.85402675474771,788.780487804878,490.59999999999997,41.32682926829273,-37.22682926829276,0.654418376522521,0.7299926428513038,0.5927409466197989,0.7941633287010545,0.8878443554320281,0
23236140.0,518.40625,494.875,519.66875,555.23125,813.75,1.0,23.0,1.0,16,580.38625,132.22303403896294,813.75,494.875,35.5625,23.53125,0.7983323796288727,0.49865118940570585,0.5324123273113709,0.7666148941388049,0.9229951769802992,0
23236159.0,498.71000000000004,506.36,530.0350000000001,537.75,614.0,1.0,23.0,1.0,20,537.371,45.77750326306579,614.0,498.71000000000004,7.714999999999918,-7.649999999999977,0.7062862748303769,0.59192348565356,0.640153682661653,0.7115180250143056,0.49840595111583424,0
23236167.0,493.6705882352941,515.9882352941177,529.0588235294117,575.2352941176471,724.7058823529412,1.0,23.0,1.0,17,567.7317647058824,92.67581081401234,724.7058823529412,493.6705882352941,46.17647058823536,-22.31764705882358,0.6757132346930435,0.6627156053298455,0.6316520886127688,0.813291915311044,0.7859478459903539,0
23236205.0,496.33636363636367,514.1515151515151,529.5454545454545,582.1878787878788,741.8181818181819,2.0,23.0,1.0,33,572.8078787878788,99.76543227282697,741.8181818181819,496.33636363636367,52.64242424242434,-17.815151515151456,0.6938608681435462,0.651598136188997,0.635739393443963,0.8257173219978746,0.8136188996975394,0
23236353.0,463.30804597701155,478.46436781609196,503.2689655172414,485.17586206896556,568.0459770114943,2.0,23.0,1.0,87,499.652643678161,40.8355722682875,568.0459770114943,463.30804597701155,-18.093103448275826,-15.15632183908042,0.37840268127196924,0.3609090165944576,0.36900188016022234,0.40227254148614405,0.3167661244175591,0
23236434.0,452.98421052631574,445.37368421052633,482.7684210526316,463.8894736842105,482.10526315789474,2.0,23.0,1.0,19,465.4242105263158,16.868697181416778,482.7684210526316,445.37368421052633,-18.87894736842111,7.6105263157894,0.2503065478623396,0.11387231259707349,0.19185808877626093,0.21057794490313086,0.08947110275484346,0
23236442.0,491.95882352941175,525.8705882352941,542.435294117647,585.8264705882352,657.0588235294117,2.0,23.0,1.0,34,560.6299999999999,63.61677185223761,657.0588235294117,491.95882352941175,43.39117647058822,-33.911764705882376,0.6646775116488187,0.7199378729665659,0.7488759911714216,0.8325839941142811,0.6377012997629363,0
23236469.0,483.65833333333336,530.7083333333334,538.4722222222222,561.7194444444444,705.0,2.0,23.0,1.0,36,563.9116666666666,83.81668662958306,705.0,483.65833333333336,23.247222222222263,-47.05000000000001,0.5992806343497098,0.7442982097604839,0.7171585056813538,0.7816561759176,0.7470775770456961,0
23236477.0,450.3125,452.7166666666667,479.3541666666667,480.3458333333333,653.3333333333334,2.0,23.0,1.0,24,503.2125,85.11258470198624,653.3333333333334,450.3125,0.9916666666666174,-2.404166666666697,0.21621842557017903,0.15924139622333033,0.1653723534701218,0.3611542548843293,0.6287092291343088,0
23236507.0,443.65,427.6214285714285,454.4238095238095,460.14761904761906,507.14285714285717,2.0,23.0,1.0,42,458.5971428571429,29.83043336150431,507.14285714285717,427.6214285714285,5.723809523809564,16.028571428571468,0.1441183683479114,0.04160876318155808,0.04308019292078803,0.17534537725823593,0.13631161612033024,0
23236574.0,447.67111111111114,444.7511111111111,474.7022222222222,470.44666666666666,440.0,2.0,23.0,1.0,45,455.51422222222226,15.88401149692884,474.7022222222222,440.0,-4.2555555555555316,2.9200000000000728,0.18572713152946946,0.11076596092536581,0.1356985203956511,0.27123354859805443,0.040750429167007274,0
23236582.0,473.84999999999997,504.6333333333334,499.39166666666665,471.375,506.6666666666667,2.0,23.0,1.0,12,491.1833333333333,17.181584335496495,506.6666666666667,471.375,-28.01666666666665,-30.783333333333417,0.5008583340145508,0.579007602386986,0.33221613667947353,0.28128831848279245,0.13516717076759585,0
23236655.0,453.2421052631579,482.7368421052632,486.7947368421053,488.6105263157895,552.6315789473684,2.0,23.0,2.0,19,492.8031578947369,36.39892459828116,552.6315789473684,453.2421052631579,1.8157894736842195,-29.494736842105283,0.25349464563067114,0.3958963459494809,0.22390255865282432,0.4305566909180087,0.26416251124008827,0
23236752.0,435.88666666666666,511.44666666666666,506.54,484.28,650.6666666666666,2.0,23.0,2.0,15,517.7639999999999,80.08445800112112,650.6666666666666,435.88666666666666,-22.260000000000048,-75.56,0.07684133082645303,0.6312433581296493,0.40031063516717075,0.39491539278999427,0.6204120003269844,0
23237775.0,429.3777777777778,423.84444444444443,451.6611111111111,458.7611111111112,431.1111111111111,2.0,23.0,2.0,18,438.9511111111111,15.291385555999263,458.7611111111112,423.84444444444443,7.10000000000008,5.53333333333336,0.03981034905583258,0.031390501103572305,0.03621352080438159,0.16341044715114852,0.03343415351916946,0
23237821.0,459.64827586206894,439.3206896551724,467.27241379310345,467.5689655172414,517.2413793103449,2.0,23.0,1.0,29,470.21034482758625,28.693442741530276,517.2413793103449,439.3206896551724,0.2965517241379416,20.32758620689657,0.33033597645712415,0.08141911223739066,0.09163737431537644,0.24278590697294203,0.15703425161448542,0
23238194.0,459.20208333333335,503.9375,504.1145833333333,498.5083333333334,720.0,2.0,23.0,1.0,48,537.1524999999999,103.92014662084496,720.0,459.20208333333335,-5.606249999999932,-44.73541666666665,0.3255947028529388,0.5726314068503229,0.3767677593394915,0.50862421319382,0.7769557753617264,0
23238585.0,446.03999999999996,416.84,434.55999999999995,419.91,402.0,2.0,23.0,1.0,10,423.87,16.949811208388113,446.03999999999996,402.0,-14.64999999999992,29.19999999999999,0.16995013488105942,0.018065887353878853,0.00817460966238862,0.0026158750919643586,0.017738902967383306,0
23238933.0,496.5854545454546,558.5672727272728,553.4581818181819,618.189090909091,764.7272727272727,2.0,23.0,1.0,55,598.3054545454546,102.50480467674763,764.7272727272727,496.5854545454546,64.73090909090911,-61.9818181818182,0.6950053134962806,0.8495054361154255,0.8158260443063844,0.8834300662143383,0.8537562331398676,1
23239301.0,488.2119047619048,512.1285714285715,535.0904761904761,511.7119047619048,634.7619047619048,1.0,23.0,1.0,42,536.3809523809525,57.44013005077054,634.7619047619048,488.2119047619048,-23.37857142857132,-23.916666666666686,0.6382735224393036,0.6369655848933213,0.6888743562494891,0.5951115834218916,0.5694433090819914,0
23240431.0,522.9916666666667,542.625,540.3333333333334,596.9,751.6666666666666,1.0,23.0,1.0,12,590.9033333333334,94.04909116313196,751.6666666666666,522.9916666666667,56.566666666666606,-19.633333333333326,0.8138641379874111,0.7968609498896427,0.7325267718466443,0.8528570260770049,0.8313578026649228,1
23241314.0,449.1701492537314,450.9925373134328,490.59552238805975,461.14179104477614,460.0,2.0,23.0,1.0,67,462.38,16.639469103794678,490.59552238805975,449.1701492537314,-29.453731343283607,-1.8223880597014386,0.20297555791710944,0.14665249734325186,0.25496607536990107,0.18335649472737678,0.062167906482465465,0
23241489.0,462.5,486.3414634146341,498.5609756097561,493.9439024390244,491.7073170731707,2.0,23.0,1.0,41,486.6107317073171,14.177083564464631,498.5609756097561,462.5,-4.6170731707317145,-23.84146341463412,0.36822529224229544,0.4261424017003188,0.3236327965339655,0.47502656748140276,0.104880241968446,0
23242426.0,461.9925,478.02250000000004,493.8375,476.09250000000003,618.5,2.0,23.0,1.0,40,505.68899999999996,64.06549757864993,618.5,461.9925,-17.744999999999948,-16.03000000000003,0.36107250878770536,0.35633123518352,0.28202403335240744,0.32216136679473556,0.5149186626338592,0
23242949.0,489.4867924528302,524.8471698113208,539.7792452830189,578.854716981132,836.9811320754717,2.0,23.0,1.0,53,593.9898113207547,139.56559778499735,836.9811320754717,489.4867924528302,39.07547169811312,-35.36037735849061,0.647265593067931,0.7142156462028938,0.727703752145835,0.8196681108477071,0.9513610725087877,1
23243023.0,474.175,468.28214285714284,485.7714285714286,505.30357142857144,612.8571428571429,2.0,23.0,2.0,28,509.2778571428571,59.60258956117561,612.8571428571429,468.28214285714284,19.532142857142844,5.892857142857167,0.5054361154254884,0.2775279980380937,0.21474699583094908,0.5543202812065724,0.49346031227008913,0
23243082.0,471.1547619047619,486.7904761904762,492.83571428571423,499.1214285714285,573.8095238095239,2.0,23.0,1.0,42,504.742380952381,39.981349017690455,573.8095238095239,471.1547619047619,6.285714285714278,-15.6357142857143,0.4731464072590534,0.42973922995176983,0.27409466197989046,0.5127115180250144,0.33622169541404395,0
23243350.0,564.8185185185185,598.0111111111111,588.9777777777778,662.662962962963,835.5555555555555,4.0,23.0,1.0,27,650.0051851851852,109.85633306086748,835.5555555555555,564.8185185185185,73.68518518518522,-33.19259259259252,0.9189078721491049,0.938935665821957,0.9517698029919072,0.9399983650780676,0.9494809122864383,1
23243538.0,453.8619047619048,469.89047619047625,488.302380952381,504.71666666666664,567.1428571428571,2.0,23.0,1.0,42,496.7828571428572,43.73443070554731,567.1428571428571,453.8619047619048,16.414285714285654,-16.028571428571468,0.25995258726395815,0.29028038911141996,0.2365732036295267,0.5503964685686259,0.3129240578762364,0
23244666.0,462.545652173913,494.7326086956522,510.28695652173917,513.3456521739131,690.4347826086956,2.0,23.0,2.0,46,534.2691304347826,89.5935843295968,690.4347826086956,462.545652173913,3.058695652173924,-32.18695652173915,0.36859314967710294,0.49717975966647593,0.4355432028120657,0.6032044469876563,0.7197335077250061,0
23244704.0,473.0,490.33902439024394,508.75853658536585,550.7829268292683,605.3658536585366,2.0,23.0,1.0,41,525.6492682926829,53.12835958233208,605.3658536585366,473.0,42.02439024390242,-17.339024390243935,0.49321507398021747,0.4598217935093599,0.4213193819995095,0.7525545655194964,0.46194719202158097,0
23244712.0,475.6622641509434,520.9735849056603,529.9056603773585,549.8320754716982,723.3962264150944,2.0,23.0,1.0,53,559.9539622641511,95.31957687055196,723.3962264150944,475.6622641509434,19.926415094339745,-45.311320754716974,0.5217035886536417,0.6942695986266656,0.6392544755987901,0.750020436524156,0.7825553829804627,0
23244720.0,472.10238095238094,481.8809523809524,515.2333333333333,528.9119047619048,568.5714285714286,2.0,23.0,1.0,42,513.3399999999999,38.68718306131831,568.5714285714286,472.10238095238094,13.678571428571445,-9.778571428571468,0.48393689201340634,0.3896836426060656,0.4865527671053707,0.6780021253985122,0.3183193002534129,0
23244739.0,494.39777777777783,491.0355555555555,518.3222222222222,538.4466666666666,698.2222222222222,2.0,23.0,1.0,45,548.0848888888888,86.10584017416451,698.2222222222222,491.0355555555555,20.124444444444407,3.3622222222223286,0.6812719692634677,0.46497179759666474,0.5184337447886863,0.7142156462028938,0.7349791547453609,0
23244747.0,504.96666666666664,534.6955555555555,550.0422222222222,563.5044444444445,738.2222222222222,2.0,23.0,1.0,45,578.2862222222222,92.02126389261917,738.2222222222222,504.96666666666664,13.462222222222294,-29.72888888888889,0.7398021744461702,0.7634267963704733,0.7973514264693861,0.7868879261015287,0.8072427041608763,1
23244780.0,458.25199999999995,477.72,499.028,469.556,604.0,2.0,23.0,1.0,25,501.7112,59.09406653125169,604.0,458.25199999999995,-29.472000000000037,-19.468000000000075,0.3130058039728603,0.35363361399493176,0.32861930842802256,0.2619144935829314,0.4555301234366059,0
23244828.0,465.265625,460.575,495.56875,484.425,476.875,2.0,23.0,1.0,32,476.54187500000006,14.198340709612879,495.56875,460.575,-11.143750000000011,4.690625000000011,0.4031717485490068,0.21556445679718794,0.2975557917109458,0.3968772991089676,0.08272704978337285,0
23244992.0,437.2394736842105,430.0078947368421,480.4815789473684,456.97631578947363,553.1578947368421,2.0,23.0,1.0,38,471.5726315789474,49.63610082933757,553.1578947368421,430.0078947368421,-23.505263157894774,7.231578947368405,0.08763181558080602,0.04823019700809286,0.173138232649391,0.14820567317910568,0.2657565601242541,0
23245000.0,455.10789473684207,444.54210526315785,468.1210526315789,461.6921052631579,531.0526315789474,2.0,23.0,1.0,38,472.1031578947368,34.087161141830855,531.0526315789474,444.54210526315785,-6.428947368421007,10.56578947368422,0.27540259952587265,0.1096215155726314,0.09703261669255293,0.18866999100792936,0.1944739638682253,0
23245018.0,491.3,522.544,537.4,564.876,848.8,2.0,23.0,1.0,25,592.984,145.4500739360417,848.8,491.3,27.476,-31.24399999999997,0.6600179841412572,0.7030164309654214,0.7099648491784517,0.7904847543529796,0.9646039401618572,1
23245026.0,429.67800000000005,429.51800000000003,457.528,438.204,424.8,2.0,23.0,1.0,50,435.9456,12.997322908968595,457.528,424.8,-19.324000000000012,0.160000000000025,0.04152701708493419,0.046513528978991255,0.05427940815826044,0.036050028611133815,0.028774626011607945,0
23245034.0,513.0551020408163,539.4775510204082,547.2102040816326,565.2673469387755,693.469387755102,1.0,23.0,1.0,49,571.695918367347,70.61590315815658,693.469387755102,513.0551020408163,18.057142857142935,-26.422448979591877,0.7780593476661489,0.7836998283331971,0.7810839532412327,0.7913839614158424,0.7254966075369901,0
23245123.0,465.50714285714287,477.7714285714286,489.7714285714286,489.61428571428576,564.2857142857143,1.0,23.0,1.0,14,497.39000000000004,38.71351791542272,564.2857142857143,465.50714285714287,-0.15714285714284415,-12.264285714285734,0.4066868307038339,0.35412409057467503,0.24850813373661407,0.4384860622905256,0.3022970653151312,0
23245292.0,449.3529411764706,425.55882352941177,479.7882352941176,461.40000000000003,496.47058823529414,2.0,23.0,1.0,17,462.5141176470588,27.347708417879232,496.47058823529414,425.55882352941177,-18.388235294117578,23.79411764705884,0.20469222594621106,0.03531431374151884,0.1683969590452056,0.18605411591596502,0.1140766778386332,0
23245573.0,658.0333333333333,677.06,644.1866666666666,812.02,904.0,4.0,23.0,1.0,15,739.06,113.95024713541532,904.0,644.1866666666666,167.83333333333337,-19.026666666666642,0.9984468241641462,0.9988555546472656,0.9996730156135044,0.999264285130385,0.997138886618164,1
23245980.0,580.14,586.7866666666666,574.1666666666666,654.1,773.3333333333334,4.0,23.0,1.0,15,633.7053333333333,84.45025141729568,773.3333333333334,574.1666666666666,79.9333333333334,-6.646666666666647,0.9462928145181068,0.9171094580233794,0.9077086569116325,0.9301888334832011,0.8664677511648818,1
23246260.0,433.4,432.00909090909096,425.22727272727275,450.12727272727267,387.27272727272725,2.0,23.0,2.0,11,425.60727272727274,23.30569699444095,450.12727272727267,387.27272727272725,24.89999999999992,1.3909090909090196,0.061186953322978826,0.054524646448132104,0.003596828251450993,0.09883103081827843,0.013896836426060656,0
23246324.0,429.7647058823529,422.40000000000003,442.9647058823529,463.0882352941176,435.29411764705884,2.0,23.0,1.0,17,438.70235294117646,15.573240068411362,463.0882352941176,422.40000000000003,20.123529411764707,7.364705882352894,0.04193574756805363,0.028202403335240742,0.016839695904520557,0.20289381182048558,0.03633613994931742,0
23246456.0,530.1625,579.48125,545.96875,665.30625,867.5,4.0,23.0,1.0,16,637.68375,138.68895296951825,867.5,530.1625,119.33749999999998,-49.31875000000002,0.8331562167906482,0.8999427777323633,0.7730728357720918,0.9428594784599036,0.9791138723125971,1
23246618.0,428.09,471.98,468.08000000000004,462.07,468.0,2.0,23.0,2.0,10,459.64400000000006,17.991012478457144,471.98,428.09,-6.010000000000048,-43.89000000000004,0.033761137905665005,0.3076923076923077,0.09670563230605739,0.1921033270661326,0.07050600833810186,0
23246634.0,422.6666666666667,421.5833333333333,413.7166666666667,445.1583333333333,423.3333333333333,2.0,23.0,2.0,12,425.2916666666667,11.759490847821581,445.1583333333333,413.7166666666667,31.441666666666606,1.0833333333333712,0.017411918580887763,0.02624049701626747,0.0010626992561105207,0.06752227581133001,0.027752799803809368,0
23246642.0,447.3933333333333,438.62666666666667,485.72666666666663,480.05333333333334,525.3333333333334,2.0,23.0,2.0,15,475.4266666666666,34.490140620183055,525.3333333333334,438.62666666666667,-5.673333333333289,8.766666666666652,0.18327474863075288,0.07814926837243522,0.21450175754107742,0.3586201258889888,0.1788195863647511,0
23246650.0,492.05555555555554,519.2288888888888,525.6666666666666,565.0022222222221,776.0,2.0,23.0,1.0,45,575.5906666666666,115.0252000666392,776.0,492.05555555555554,39.335555555555516,-27.17333333333329,0.665167988228562,0.6833156216790648,0.5953976947600752,0.7907299926428513,0.8696149758849014,0
23246669.0,477.29347826086956,490.7326086956522,526.3456521739131,542.341304347826,696.5217391304348,2.0,23.0,1.0,46,546.6469565217392,87.7915874394681,696.5217391304348,477.29347826086956,15.995652173912958,-13.439130434782612,0.5384615384615384,0.46251941469794816,0.6038584157606475,0.7254148614403663,0.7318728030736532,0
23246677.0,488.28064516129035,499.57096774193553,505.8677419354839,568.2193548387097,693.5483870967741,2.0,23.0,1.0,31,551.0974193548388,85.48696529396567,693.5483870967741,488.28064516129035,62.35161290322583,-11.290322580645181,0.6390092373089185,0.5364178860459413,0.39401618572713154,0.7977601569525056,0.725578353633614,0
23246723.0,483.7288888888889,497.1111111111111,522.1622222222222,554.9888888888889,681.3333333333334,2.0,23.0,1.0,45,547.8648888888889,79.39549194839968,681.3333333333334,483.7288888888889,32.82666666666671,-13.382222222222197,0.6000163492193248,0.5177797760156952,0.5584075860377667,0.7661244175590616,0.6999918253903377,0
23246731.0,473.55306122448974,519.4510204081632,531.5,551.573469387755,745.3061224489796,2.0,23.0,1.0,49,564.2767346938775,105.17539648917692,745.3061224489796,473.55306122448974,20.07346938775504,-45.89795918367349,0.4977519823428431,0.6847053053216708,0.6533965503147224,0.7548434562249653,0.8202403335240742,0
23246740.0,441.18064516129033,480.5387096774194,493.98709677419356,504.1322580645161,630.9677419354839,2.0,23.0,1.0,31,510.16129032258067,71.63794247666026,630.9677419354839,441.18064516129033,10.145161290322562,-39.35806451612905,0.11959453936074553,0.37971061881795143,0.2834137169950135,0.5470448786070465,0.558938935665822,0
23246812.0,512.3239130434783,552.5195652173913,558.7652173913044,551.7173913043479,712.1739130434783,2.0,23.0,1.0,46,577.5,77.49958431805098,712.1739130434783,512.3239130434783,-7.047826086956547,-40.195652173913004,0.7750347420910652,0.8328292324041527,0.8444371781247445,0.7555791710945803,0.7627728275974822,1
23246847.0,740.73,750.6899999999999,675.6600000000001,903.8399999999999,934.0,4.0,23.0,1.0,10,800.984,111.95841741468121,934.0,675.6600000000001,228.17999999999984,-9.959999999999923,1.0,1.0,1.0,1.0,0.9998365078067523,1
23246863.0,473.2857142857143,493.8530612244898,509.68979591836734,527.434693877551,582.0408163265306,2.0,23.0,2.0,49,517.2608163265306,41.349150937054645,582.0408163265306,473.2857142857143,17.744897959183675,-20.56734693877553,0.4956265838306221,0.4894956265838306,0.42990272214501757,0.6723616447314641,0.36949235673996567,0
23246880.0,681.4133333333334,705.2866666666666,647.2733333333333,843.1,894.6666666666666,4.0,23.0,1.0,15,754.348,108.11765580966771,894.6666666666666,647.2733333333333,195.8266666666667,-23.87333333333322,0.9996730156135044,0.9999182539033761,0.9997547617101283,0.9999182539033761,0.9945230115261996,1
23247754.0,452.65500000000003,467.41499999999996,496.93,501.38500000000005,580.0,2.0,23.0,1.0,20,499.677,49.28020071489157,580.0,452.65500000000003,4.455000000000041,-14.759999999999934,0.24507479767841087,0.27041608763181557,0.3084688956102346,0.5297964522194065,0.3605411591596501,0
