CO_ESCOLA,TP_DEPENDENCIA_ADM_ESC,QTD_ALUNOS,MEDIA_GERAL,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,cluster
33125304.0,2.0,230,488.16069565217396,455.45956521739134,479.3108695652174,501.4513043478261,463.2773913043478,541.304347826087,0
33125317.0,2.0,89,500.516404494382,458.8337078651686,492.447191011236,506.5415730337079,473.97303370786517,570.7865168539325,0
33125325.0,2.0,22,457.17636363636365,460.49090909090916,425.8,477.6045454545454,481.0772727272728,440.90909090909093,0
33125333.0,2.0,88,498.40068181818185,465.46477272727276,491.08977272727276,504.32840909090913,483.6204545454546,547.5,0
33125449.0,2.0,14,512.9185714285715,447.75,493.42857142857144,525.2071428571428,486.7785714285714,611.4285714285714,0
33125627.0,2.0,11,487.35636363636365,461.56363636363636,480.1545454545456,492.27272727272725,460.97272727272724,541.8181818181819,0
33125740.0,2.0,53,509.1641509433962,474.7660377358491,501.1415094339622,525.7490566037735,496.9943396226416,547.1698113207547,0
33125805.0,2.0,15,492.53599999999994,466.22,484.9666666666666,523.8266666666666,436.99999999999994,550.6666666666666,0
33125864.0,4.0,38,623.7857894736842,549.7868421052631,582.0026315789473,561.3657894736843,636.3000000000001,789.4736842105264,1
33125953.0,4.0,125,611.21376,543.3560000000001,581.108,566.5152,595.6496,769.44,1
33126000.0,4.0,18,567.7377777777779,503.0944444444444,510.5111111111112,522.7888888888889,558.961111111111,743.3333333333334,1
33126105.0,2.0,22,527.0418181818183,475.21818181818185,515.7363636363636,528.1863636363636,511.52272727272725,604.5454545454545,1
33126160.0,2.0,228,492.05640350877195,455.8350877192982,479.80745614035084,503.04999999999995,474.39649122807015,547.1929824561404,0
33126216.0,2.0,34,489.1123529411765,461.37352941176476,463.1323529411765,503.72941176470596,487.914705882353,529.4117647058823,0
33126224.0,2.0,25,472.8648,451.536,478.032,499.056,473.3,462.4,0
33126232.0,2.0,13,446.86,436.11538461538464,432.7846153846154,469.7153846153846,457.223076923077,438.46153846153845,0
33126267.0,2.0,27,527.0681481481481,499.82222222222214,505.6740740740741,531.6851851851852,515.9370370370369,582.2222222222222,1
33126747.0,2.0,95,482.9370526315789,459.36631578947373,474.20526315789465,497.5157894736842,474.5452631578947,509.05263157894734,0
33126755.0,2.0,18,499.2588888888889,463.6388888888889,497.688888888889,518.1166666666667,484.62777777777785,532.2222222222222,0
33126852.0,2.0,77,487.60649350649356,455.2597402597403,487.6181818181817,504.3714285714286,479.09480519480525,511.68831168831167,0
33126976.0,4.0,11,559.9836363636364,529.1363636363637,520.9363636363636,519.6090909090908,548.4181818181819,681.8181818181819,1
33127123.0,4.0,18,545.6466666666668,483.5222222222223,520.9222222222222,548.7055555555556,517.3055555555555,657.7777777777778,1
33127514.0,2.0,11,449.8545454545454,436.90909090909093,468.1,476.090909090909,449.99090909090904,418.1818181818182,0
33127743.0,4.0,14,530.3914285714286,471.33571428571435,486.7285714285714,512.5714285714286,489.8928571428572,691.4285714285714,1
33127875.0,4.0,14,564.0457142857143,496.7857142857142,514.5571428571428,514.8285714285715,538.3428571428573,755.7142857142857,1
33128235.0,2.0,52,486.7180769230769,466.1326923076924,476.3826923076923,498.91730769230776,476.00384615384615,516.1538461538462,0
33128260.0,4.0,14,550.9657142857143,493.17857142857144,520.3071428571428,511.18571428571437,560.157142857143,670.0,1
33128278.0,4.0,16,540.9449999999999,479.8375,513.19375,511.175,495.51874999999995,705.0,1
33128391.0,1.0,100,553.8618,515.0830000000001,536.61,553.469,530.1469999999999,634.0,1
33128618.0,2.0,19,462.9978947368421,434.0473684210526,476.4263157894737,504.39473684210526,439.06842105263166,461.05263157894734,0
33129005.0,4.0,45,581.7804444444444,519.6311111111112,546.1155555555554,559.6777777777776,586.5888888888888,696.8888888888889,1
33129029.0,4.0,12,533.2666666666667,474.8500000000001,536.8083333333333,559.1333333333333,502.2083333333333,593.3333333333334,1
33129902.0,4.0,17,627.2564705882353,562.8411764705883,570.9764705882352,555.2529411764707,667.2117647058824,780.0,1
33130086.0,4.0,12,627.7983333333334,534.7833333333334,586.9,575.2416666666667,610.4,831.6666666666666,1
33130206.0,4.0,10,480.05,449.3,472.15999999999997,485.2299999999999,459.55999999999995,534.0,0
33130418.0,4.0,17,601.7105882352942,532.6058823529411,565.0529411764705,566.1176470588236,596.5411764705883,748.2352941176471,1
33130426.0,1.0,222,610.4477477477478,542.7648648648649,568.7765765765766,571.4527027027027,599.1545045045044,770.0900900900901,1
33130981.0,4.0,12,561.005,487.36666666666673,519.8583333333333,517.7833333333334,543.35,736.6666666666666,1
33131236.0,4.0,21,603.7333333333333,533.9619047619047,577.3571428571429,556.7333333333333,602.995238095238,747.6190476190476,1
33131279.0,4.0,18,599.2266666666667,520.6166666666667,551.9944444444444,558.8611111111111,583.5500000000001,781.1111111111111,1
33132089.0,4.0,15,593.036,526.8133333333334,545.4066666666665,546.1733333333334,582.7866666666666,764.0,1
33132690.0,4.0,25,586.0776,524.3520000000001,551.008,563.3760000000001,550.852,740.8,1
33132810.0,4.0,10,607.418,527.11,555.5400000000001,551.59,594.85,808.0,1
33132879.0,2.0,81,494.9049382716049,454.58024691358025,481.2938271604939,507.27160493827154,474.095061728395,557.283950617284,0
33132887.0,2.0,31,479.28064516129035,443.9,448.40967741935486,500.6096774193548,455.0967741935484,548.3870967741935,0
33133794.0,4.0,19,574.361052631579,519.9473684210526,556.9157894736842,524.5684210526315,595.6368421052631,674.7368421052631,1
33133808.0,4.0,25,575.5456,533.8,541.8480000000001,563.868,570.212,668.0,1
33133840.0,4.0,14,550.7828571428571,475.0571428571429,511.2,529.4,529.6857142857142,708.5714285714286,1
33134049.0,2.0,146,482.65287671232875,456.34657534246577,470.8054794520547,497.56095890410955,472.11301369863014,516.4383561643835,0
33134154.0,4.0,11,597.4018181818182,540.9818181818181,570.1636363636364,567.4999999999999,537.4545454545455,770.9090909090909,1
33135169.0,4.0,15,637.7013333333334,527.62,580.6000000000001,592.3600000000001,630.5933333333334,857.3333333333334,1
33135193.0,2.0,43,485.0144186046512,444.51162790697686,482.54186046511626,505.38604651162785,481.4697674418605,511.16279069767444,0
33135371.0,4.0,80,706.7635,646.15625,648.8874999999999,623.9925000000001,746.78125,868.0,1
33135746.0,4.0,31,585.9709677419354,509.62580645161285,551.4032258064516,544.0548387096775,568.6419354838711,756.1290322580645,1
33135827.0,4.0,41,734.820487804878,665.890243902439,681.5024390243902,622.919512195122,795.4975609756098,908.2926829268292,1
33135924.0,4.0,28,631.6971428571428,566.1535714285714,580.2357142857143,581.5107142857142,635.5857142857143,795.0,1
33136424.0,2.0,117,509.56683760683757,473.3529914529915,497.5948717948718,520.3470085470085,508.6760683760684,547.8632478632478,0
33136432.0,2.0,91,483.0775824175824,459.1505494505495,473.38241758241753,505.4252747252747,467.9791208791208,509.45054945054943,0
33136475.0,2.0,31,494.79225806451615,453.9064516129032,456.2903225806453,502.52903225806443,476.7193548387097,584.516129032258,0
33136505.0,2.0,215,498.8270697674419,466.41023255813957,491.86558139534884,511.6306976744186,485.15906976744185,539.0697674418604,0
33136513.0,2.0,11,480.27818181818185,471.44545454545454,462.61818181818177,487.00909090909096,491.22727272727275,489.09090909090907,0
33136696.0,2.0,15,453.0586666666666,456.6599999999999,439.24,484.1733333333333,450.5533333333333,434.6666666666667,0
33136718.0,1.0,175,605.5428571428572,568.4262857142858,571.3017142857143,569.7342857142858,596.8805714285714,721.3714285714286,1
33137846.0,2.0,25,480.94399999999996,456.34,455.26800000000003,506.60799999999995,472.90399999999994,513.6,0
33138079.0,4.0,26,585.0015384615384,508.58076923076925,542.1692307692307,556.6076923076923,566.1115384615384,751.5384615384615,1
33138087.0,4.0,39,599.9158974358976,547.5435897435897,575.7871794871796,563.5384615384618,589.1205128205129,723.5897435897435,1
33138249.0,3.0,88,538.3243181818182,479.7761363636364,516.6840909090909,533.2647727272728,505.98749999999995,655.9090909090909,1
33138290.0,4.0,21,636.8657142857144,557.1142857142856,594.3190476190476,583.1666666666667,641.157142857143,808.5714285714286,1
33138354.0,2.0,35,483.396,463.39714285714285,457.74285714285713,501.04857142857145,474.7914285714286,520.0,0
33138460.0,4.0,10,531.402,476.82,500.06000000000006,518.52,519.61,642.0,1
33138532.0,4.0,29,651.8172413793103,586.251724137931,601.6551724137931,580.7965517241379,675.210344827586,815.1724137931035,1
33138567.0,4.0,22,631.3345454545455,578.0454545454545,591.5772727272728,566.5500000000001,620.4999999999999,800.0,1
33138575.0,2.0,14,512.1028571428571,483.9642857142857,517.2928571428572,528.9285714285714,448.90000000000003,581.4285714285714,0
33138648.0,2.0,105,500.5660952380953,461.10380952380956,493.9323809523809,511.2390476190476,466.46,570.0952380952381,0
33138672.0,4.0,29,668.5386206896552,607.8275862068965,619.7689655172413,589.5999999999999,672.3931034482758,853.1034482758621,1
33138737.0,4.0,13,550.8707692307692,518.3615384615384,495.6923076923077,543.6461538461539,556.6538461538462,640.0,1
33138753.0,2.0,14,509.46000000000004,465.2642857142857,511.37857142857143,530.9357142857144,489.7214285714285,550.0,0
33138834.0,2.0,22,517.0436363636363,481.37727272727267,486.31818181818176,524.8181818181819,507.25,585.4545454545455,0
33139032.0,4.0,88,603.4781818181818,540.6806818181817,573.9511363636364,563.9988636363637,606.2602272727272,732.5,1
33139156.0,2.0,42,487.4447619047619,464.9261904761904,488.2857142857142,511.71190476190486,484.2047619047619,488.0952380952381,0
33139440.0,4.0,12,547.045,493.6083333333333,490.81666666666666,518.5166666666668,520.6166666666667,711.6666666666666,1
33139830.0,2.0,19,502.05789473684206,475.63684210526316,498.8526315789473,520.7736842105264,490.8157894736842,524.2105263157895,0
33139881.0,4.0,50,691.4763999999999,620.4499999999999,632.17,607.332,730.2300000000001,867.2,1
33139954.0,4.0,19,663.3631578947368,582.7263157894737,605.221052631579,592.763157894737,689.7894736842106,846.3157894736842,1
33139970.0,2.0,20,453.088,465.945,492.1699999999999,493.3750000000001,419.95,394.0,0
33140227.0,4.0,25,634.9648,562.24,574.12,566.164,640.3,832.0,1
33140502.0,4.0,24,687.9608333333333,592.1875,639.7166666666667,599.4583333333334,694.275,914.1666666666666,1
33140626.0,4.0,163,582.5521472392638,524.3441717791411,553.7435582822085,550.3079754601227,603.3834355828221,680.9815950920246,1
33140669.0,2.0,89,497.34651685393266,447.0449438202247,486.48426966292135,512.9483146067416,482.052808988764,558.2022471910112,0
33140715.0,2.0,71,505.75718309859155,472.7112676056338,481.156338028169,517.8112676056338,482.1774647887325,574.9295774647887,0
33142270.0,2.0,79,497.7516455696203,463.78227848101267,463.4000000000001,503.5645569620254,468.1379746835443,589.873417721519,0
33142319.0,2.0,28,538.7678571428572,490.65000000000003,499.41428571428565,530.1750000000001,540.7428571428571,632.8571428571429,1
33142351.0,2.0,11,504.5672727272728,439.70909090909095,506.0,512.0363636363636,468.72727272727275,596.3636363636364,0
33142548.0,4.0,11,528.7181818181818,475.32727272727277,490.8545454545454,519.8090909090909,497.6,660.0,1
33142645.0,4.0,27,566.4881481481482,518.1703703703703,533.0555555555555,538.0555555555555,532.0481481481482,711.1111111111111,1
33142661.0,4.0,12,552.7966666666667,506.9083333333333,509.98333333333335,527.0,526.7583333333333,693.3333333333334,1
33142726.0,4.0,50,666.4323999999999,566.702,606.28,579.526,698.454,881.2,1
33142882.0,2.0,29,501.4344827586207,455.1310344827586,471.0620689655172,498.43103448275855,472.89310344827584,609.6551724137931,0
33143145.0,4.0,20,545.508,490.785,529.375,534.8549999999999,516.525,656.0,1
33143170.0,4.0,12,527.0916666666667,474.8999999999999,521.2666666666668,533.725,503.8999999999999,601.6666666666666,1
33143331.0,4.0,31,635.5993548387098,560.5806451612904,597.1903225806453,571.0290322580645,635.0032258064516,814.1935483870968,1
33143366.0,4.0,17,551.4811764705883,490.0176470588235,548.3588235294118,550.864705882353,522.2823529411764,645.8823529411765,1
33143374.0,4.0,13,533.036923076923,456.62307692307695,478.79999999999995,519.2461538461538,478.20769230769224,732.3076923076923,1
33143676.0,4.0,32,642.1225,571.8625,580.49375,578.2,646.93125,833.125,1
33143803.0,4.0,14,534.5414285714285,491.4357142857142,506.2357142857143,494.84999999999997,500.1857142857143,680.0,1
33143846.0,4.0,22,552.1536363636363,478.39090909090913,496.3954545454546,535.3454545454545,535.1818181818181,715.4545454545455,1
33144028.0,4.0,12,568.2683333333332,515.6333333333333,541.625,537.0916666666667,555.3249999999999,691.6666666666666,1
33145199.0,2.0,13,518.74,470.83846153846144,490.2615384615384,537.9692307692308,482.323076923077,612.3076923076923,0
33145237.0,4.0,25,708.7711999999999,620.4959999999999,647.944,623.264,744.952,907.2,1
33145989.0,4.0,15,611.112,542.6866666666667,561.2533333333333,553.7199999999999,603.2333333333333,794.6666666666666,1
33146241.0,4.0,25,619.9096,559.072,544.3,553.784,639.192,803.2,1
33146675.0,4.0,41,641.2341463414634,569.3878048780488,587.0512195121951,581.9243902439025,645.3682926829268,822.439024390244,1
33146683.0,3.0,24,482.89000000000004,468.5375000000001,473.3208333333334,499.82500000000005,458.6000000000001,514.1666666666666,0
33146799.0,4.0,11,606.1163636363638,513.3727272727273,561.0363636363636,573.4454545454546,562.7272727272727,820.0,1
33146950.0,2.0,157,507.6346496815287,465.8751592356688,486.7133757961784,522.7821656050954,495.28662420382165,567.515923566879,0
33147507.0,4.0,10,588.2520000000001,532.1800000000001,534.4300000000001,548.28,572.37,754.0,1
33147515.0,1.0,39,583.6415384615383,529.5461538461539,554.2205128205127,542.1461538461538,585.6282051282051,706.6666666666666,1
33147710.0,1.0,170,631.5258823529412,558.7647058823528,585.1523529411764,581.544705882353,643.2264705882353,788.9411764705883,1
33147779.0,4.0,12,540.9233333333333,497.9083333333333,510.26666666666665,523.9583333333334,540.8166666666667,631.6666666666666,1
33147809.0,4.0,40,655.592,583.1725,604.115,580.1975,666.475,844.0,1
33148287.0,4.0,60,521.8043333333333,478.075,501.15,525.9266666666666,484.87,619.0,1
33148376.0,4.0,71,686.9016901408451,592.1366197183098,642.2521126760563,605.712676056338,732.1535211267606,862.2535211267606,1
33148627.0,4.0,21,593.3542857142858,518.3619047619048,566.2619047619048,557.2190476190475,575.4047619047618,749.5238095238095,1
33148937.0,4.0,22,593.3836363636364,517.9136363636363,546.2636363636362,540.5818181818181,590.3409090909091,771.8181818181819,1
33149119.0,2.0,79,473.71822784810126,452.9848101265823,464.8658227848101,500.6443037974683,473.1341772151899,476.9620253164557,0
33149380.0,2.0,16,468.90375000000006,447.49375,474.28125,489.83125000000007,445.4125,487.5,0
33149410.0,4.0,77,661.7423376623377,580.3571428571429,604.690909090909,596.5194805194806,655.4558441558444,871.6883116883117,1
33149550.0,4.0,24,692.5366666666666,611.7833333333333,643.9791666666666,613.1541666666667,726.2666666666668,867.5,1
33149763.0,4.0,28,565.3942857142856,500.7142857142857,549.1107142857143,536.2392857142858,543.7642857142857,697.1428571428571,1
33149780.0,4.0,12,731.01,665.9666666666666,670.8583333333333,626.275,795.2833333333333,896.6666666666666,1
33150699.0,4.0,22,542.1345454545454,485.15909090909093,517.1636363636363,529.540909090909,518.809090909091,660.0,1
33150761.0,4.0,38,600.568947368421,530.6657894736843,577.1263157894737,556.4999999999999,591.7105263157896,746.8421052631579,1
33150915.0,2.0,43,552.8976744186047,506.946511627907,529.0418604651163,542.2790697674419,526.6860465116279,659.5348837209302,1
33150931.0,4.0,139,654.0044604316547,572.3712230215826,603.6503597122302,584.2517985611511,675.3604316546762,834.3884892086331,1
33151369.0,4.0,24,622.1383333333333,545.8333333333334,576.0708333333333,572.875,639.2458333333333,776.6666666666666,1
33152098.0,4.0,33,575.459393939394,531.760606060606,549.7181818181818,549.348484848485,551.3181818181819,695.1515151515151,1
33152276.0,4.0,122,596.871475409836,538.4803278688524,565.5049180327869,560.7827868852457,598.7696721311476,720.8196721311475,1
33152322.0,4.0,31,559.4470967741936,507.93225806451613,535.5,552.4580645161291,523.925806451613,677.4193548387096,1
33152608.0,4.0,22,579.790909090909,503.60454545454553,567.0863636363637,546.2818181818182,557.4363636363637,724.5454545454545,1
33152713.0,4.0,11,577.0709090909091,518.6818181818181,551.3818181818182,538.6090909090909,554.8636363636364,721.8181818181819,1
33152721.0,4.0,43,586.4572093023256,513.0930232558139,556.353488372093,559.0767441860465,562.832558139535,740.9302325581396,1
33152730.0,4.0,22,522.9618181818182,466.11818181818177,495.52272727272725,516.7363636363636,484.6136363636364,651.8181818181819,1
33152888.0,4.0,15,615.0440000000001,547.1666666666666,581.7866666666666,545.0666666666667,577.2,824.0,1
33153310.0,4.0,13,543.1892307692308,501.5615384615385,516.1846153846153,514.3692307692307,514.6,669.2307692307693,1
33153442.0,4.0,22,565.7172727272728,512.6318181818183,521.1272727272727,533.240909090909,534.3136363636363,727.2727272727273,1
33153477.0,4.0,21,545.6028571428571,491.8047619047619,516.3380952380952,526.3190476190478,527.8380952380953,665.7142857142857,1
33153787.0,4.0,22,527.5790909090908,494.67272727272734,512.959090909091,535.4818181818182,507.50909090909096,587.2727272727273,1
33153795.0,2.0,13,642.5200000000001,560.6307692307693,570.423076923077,578.9153846153847,678.0153846153845,824.6153846153846,1
33154007.0,4.0,36,669.4094444444445,564.2222222222222,599.5138888888891,587.2333333333332,707.188888888889,888.8888888888889,1
33155119.0,4.0,11,577.7309090909091,507.909090909091,570.9545454545455,554.1545454545454,548.3636363636364,707.2727272727273,1
33155216.0,1.0,149,624.04644295302,549.2919463087248,583.751677852349,568.5731543624161,617.9442953020133,800.6711409395973,1
33155259.0,4.0,36,622.545,535.0111111111111,584.122222222222,568.8583333333332,621.9555555555557,802.7777777777778,1
33155585.0,4.0,50,610.5304,516.022,546.1099999999999,556.498,607.222,826.8,1
33155852.0,4.0,98,661.4444897959183,580.0571428571428,593.5530612244899,591.0397959183674,681.1438775510203,861.4285714285714,1
33155860.0,4.0,16,641.56625,582.4625,580.6625,562.5374999999999,653.4187499999999,828.75,1
33156026.0,4.0,55,648.6138181818181,573.2509090909092,608.5709090909091,579.5836363636363,644.9363636363635,836.7272727272727,1
33156069.0,4.0,31,628.5077419354839,564.548387096774,594.1387096774195,575.7677419354839,613.2451612903226,794.8387096774194,1
33156476.0,4.0,16,566.13125,536.9000000000001,536.1374999999999,552.58125,562.5375,642.5,1
33156913.0,4.0,18,697.0522222222222,629.8833333333333,643.7055555555556,601.2611111111112,735.9666666666667,874.4444444444445,1
33157065.0,2.0,88,496.6045454545455,462.06931818181823,484.53295454545446,505.2522727272728,477.30454545454546,553.8636363636364,0
33157251.0,4.0,32,582.89375,518.2875,553.565625,557.8625,586.628125,698.125,1
33157383.0,4.0,39,608.1066666666666,545.9410256410256,553.4384615384615,539.7435897435898,595.7692307692307,805.6410256410256,1
33157499.0,4.0,18,660.5233333333333,595.5833333333333,615.6166666666668,595.4444444444445,641.5277777777778,854.4444444444445,1
33158274.0,4.0,10,593.296,502.0400000000001,550.19,550.1099999999999,584.1400000000001,780.0,1
33159009.0,4.0,21,537.7666666666667,491.152380952381,512.8285714285714,528.5142857142857,496.33809523809515,660.0,1
33159068.0,4.0,14,558.9285714285714,485.6357142857143,535.75,550.3857142857142,501.4428571428571,721.4285714285714,1
33159084.0,4.0,14,595.3385714285714,532.55,547.5142857142857,544.7714285714286,557.5714285714286,794.2857142857143,1
33159130.0,4.0,62,564.4945161290323,508.15645161290325,528.4225806451612,544.9709677419354,547.3741935483872,693.5483870967741,1
33159157.0,4.0,14,570.8371428571428,512.0785714285714,510.38571428571424,551.1999999999999,536.2357142857143,744.2857142857143,1
33159211.0,4.0,12,565.5766666666666,493.425,520.6500000000001,519.8250000000002,573.9833333333332,720.0,1
33159416.0,4.0,16,610.3087499999999,553.90625,586.01875,556.34375,631.525,723.75,1
33159599.0,4.0,77,549.581038961039,489.1935064935065,512.8116883116884,534.0883116883116,521.9415584415583,689.8701298701299,1
33159629.0,4.0,13,490.17692307692306,475.3538461538461,476.50769230769225,509.8999999999999,492.20000000000005,496.9230769230769,0
33159637.0,4.0,21,607.8447619047619,534.4047619047618,573.3333333333334,545.8428571428572,634.2142857142857,751.4285714285714,1
33159645.0,4.0,18,649.04,566.1999999999999,614.7666666666667,603.1055555555555,635.5722222222223,825.5555555555555,1
33159866.0,1.0,43,594.6502325581396,526.5976744186045,567.0558139534883,566.2372093023256,598.4767441860465,714.8837209302326,1
33159882.0,1.0,150,595.7064,543.994,556.8413333333333,570.3340000000001,597.496,709.8666666666667,1
33160031.0,4.0,19,597.5094736842104,537.0842105263158,549.8,550.0684210526315,571.6473684210526,778.9473684210526,1
33160163.0,4.0,17,657.3258823529411,589.8,581.8235294117646,577.7588235294118,712.5411764705882,824.7058823529412,1
33160180.0,4.0,37,657.3594594594595,564.6567567567567,598.3243243243244,588.9918918918919,670.4999999999999,864.3243243243244,1
33160759.0,4.0,15,541.596,482.73333333333335,532.2866666666666,526.7333333333333,507.56,658.6666666666666,1
33160830.0,4.0,29,688.1841379310345,600.6931034482758,616.8931034482758,609.4724137931033,726.9655172413793,886.8965517241379,1
33160996.0,4.0,18,511.6777777777778,469.0888888888889,483.81111111111113,506.7944444444444,482.02777777777777,616.6666666666666,0
33161011.0,4.0,110,617.1905454545455,543.4127272727272,578.4536363636364,569.6818181818181,634.0409090909092,760.3636363636364,1
33161291.0,4.0,21,661.1085714285715,600.4333333333334,593.8095238095237,583.2619047619047,685.1809523809524,842.8571428571429,1
33161348.0,4.0,17,539.4223529411765,494.51764705882357,506.64117647058833,534.0,496.07058823529417,665.8823529411765,1
33161402.0,4.0,120,621.2681666666666,562.525,582.1658333333332,571.8274999999999,623.8225000000001,766.0,1
33161429.0,4.0,69,636.9289855072464,560.2898550724638,590.5304347826087,572.9913043478263,644.8913043478259,815.9420289855072,1
33161860.0,4.0,20,569.676,528.95,567.1600000000001,555.1099999999999,555.1600000000001,642.0,1
33162158.0,2.0,15,544.8573333333333,492.08,505.2799999999999,517.0866666666667,535.1733333333334,674.6666666666666,1
33162174.0,2.0,92,598.6708695652175,529.6510869565217,572.6282608695652,566.6826086956522,574.175,750.2173913043479,1
33162603.0,4.0,20,571.1229999999999,482.64,526.7850000000001,528.43,542.76,775.0,1
33162948.0,4.0,56,527.5414285714285,476.79464285714283,488.03392857142853,521.6196428571428,515.5446428571429,635.7142857142857,1
33162999.0,4.0,172,588.1968604651163,521.1017441860465,555.9319767441859,549.6331395348836,599.6662790697675,714.6511627906976,1
33163006.0,4.0,14,553.1800000000001,500.8857142857143,520.9571428571428,539.4857142857143,498.8571428571427,705.7142857142857,1
33163120.0,4.0,37,642.6081081081081,568.5648648648648,593.9594594594595,586.4054054054054,630.0567567567568,834.0540540540541,1
33163863.0,4.0,55,667.0163636363636,593.3236363636363,617.14,584.4581818181819,691.7963636363636,848.3636363636364,1
33164223.0,1.0,28,598.6771428571428,528.9214285714285,547.075,562.6857142857142,576.1321428571429,778.5714285714286,1
33165920.0,4.0,30,736.1179999999999,657.8000000000001,675.7633333333332,628.2933333333333,804.0666666666668,914.6666666666666,1
33165963.0,4.0,10,548.1879999999999,500.2099999999999,477.45,548.24,573.04,642.0,1
33165998.0,4.0,52,698.5838461538463,617.0807692307692,638.55,600.9365384615384,734.428846153846,901.9230769230769,1
33166412.0,2.0,23,488.9260869565217,448.25217391304346,460.49999999999994,499.93478260869574,461.16086956521735,574.7826086956521,0
33166560.0,4.0,25,576.1168,546.2,532.6360000000001,545.04,558.308,698.4,1
33166820.0,4.0,246,658.6034146341464,588.8585365853659,606.9735772357724,588.3398373983741,705.1865853658536,803.6585365853658,1
33166838.0,4.0,44,651.6695454545454,562.8886363636364,597.9340909090909,581.4136363636364,649.7477272727273,866.3636363636364,1
33166897.0,3.0,33,548.3109090909091,503.8727272727273,510.6424242424243,526.8939393939394,537.7212121212123,662.4242424242424,1
33166900.0,4.0,28,599.2071428571429,548.9535714285714,557.3178571428572,562.3392857142857,622.425,705.0,1
33166927.0,4.0,63,660.2879365079366,584.2825396825398,597.9761904761906,581.3507936507937,682.2746031746033,855.5555555555555,1
33166935.0,4.0,75,635.124,554.5520000000001,588.7613333333334,577.3159999999999,668.0573333333333,786.9333333333333,1
33166943.0,4.0,97,630.6286597938144,557.8340206185567,594.4701030927835,571.3835051546392,662.6515463917525,766.8041237113403,1
33166951.0,4.0,21,579.5057142857142,511.9619047619047,537.0809523809523,541.1380952380953,583.5380952380953,723.8095238095239,1
33167222.0,1.0,43,544.7962790697674,516.2953488372092,524.646511627907,529.3488372093024,536.946511627907,616.7441860465116,1
33167664.0,1.0,46,563.0973913043479,513.8652173913044,543.0717391304348,543.4326086956521,514.6826086956523,700.4347826086956,1
33168202.0,4.0,52,666.5273076923077,590.0076923076923,602.1634615384615,586.8653846153846,702.0615384615384,851.5384615384615,1
33168970.0,4.0,18,519.5822222222222,472.1111111111111,489.6555555555556,511.7722222222222,474.37222222222226,650.0,1
33169365.0,4.0,28,618.9521428571429,555.225,567.9892857142858,563.8892857142857,633.3714285714286,774.2857142857143,1
33169438.0,4.0,16,559.50875,505.65,525.58125,536.88125,535.68125,693.75,1
33169713.0,4.0,156,577.5610256410257,520.7775641025642,543.2256410256412,546.5352564102565,590.3435897435897,686.9230769230769,1
33170096.0,4.0,18,595.5066666666667,540.4277777777777,543.3499999999999,541.4555555555555,596.7444444444444,755.5555555555555,1
33170100.0,4.0,122,598.0652459016394,527.2631147540984,568.1942622950819,564.9540983606557,596.3081967213114,733.6065573770492,1
33170150.0,2.0,80,510.543,482.32124999999996,489.88,515.9275,513.8362500000001,550.75,0
33170347.0,4.0,22,634.1054545454546,586.0181818181817,594.3454545454545,585.8136363636364,647.9863636363636,756.3636363636364,1
33170355.0,4.0,28,603.6514285714286,541.9964285714286,548.0535714285714,551.875,592.7607142857144,783.5714285714286,1
33170371.0,4.0,24,571.2566666666667,524.6791666666667,537.0,547.55,571.2208333333333,675.8333333333334,1
33170401.0,4.0,43,644.5813953488372,576.2279069767443,584.1232558139535,588.453488372093,655.0325581395349,819.0697674418604,1
33170509.0,4.0,12,571.12,509.8833333333332,527.725,540.7833333333333,558.8750000000001,718.3333333333334,1
33171670.0,4.0,42,617.4852380952381,542.1976190476191,568.4238095238095,561.8190476190476,606.4142857142857,808.5714285714286,1
33171793.0,4.0,21,617.1400000000001,554.9380952380952,590.0095238095239,574.5190476190476,592.9000000000001,773.3333333333334,1
33172030.0,4.0,12,549.9116666666666,481.48333333333335,533.0083333333333,511.6333333333334,535.1,688.3333333333334,1
33172234.0,4.0,16,598.2387500000001,515.1750000000001,543.625,541.08125,600.0625,791.25,1
33172285.0,4.0,11,577.0981818181818,513.9454545454545,564.2363636363635,542.0090909090909,519.8454545454547,745.4545454545455,1
33172315.0,4.0,39,608.9128205128205,540.4230769230769,567.071794871795,566.5333333333334,596.6897435897436,773.8461538461538,1
33172331.0,4.0,60,588.2096666666667,520.9233333333334,559.1266666666666,560.3516666666667,604.3133333333335,696.3333333333334,1
33172919.0,2.0,38,575.5468421052633,528.4631578947369,545.1105263157896,553.3078947368421,559.8000000000001,691.0526315789474,1
33173010.0,2.0,39,474.6630769230769,473.70512820512823,468.6923076923077,485.9102564102564,461.4179487179487,483.5897435897436,0
33173133.0,4.0,16,541.23125,500.1625,501.13124999999997,522.58125,538.53125,643.75,1
33173168.0,4.0,15,509.5413333333333,478.4266666666666,505.11333333333334,511.9866666666667,478.84666666666664,573.3333333333334,0
33173354.0,1.0,27,581.7970370370371,532.5259259259259,541.9814814814814,546.6333333333333,591.5481481481481,696.2962962962963,1
33173362.0,1.0,42,582.3071428571427,509.49047619047616,544.8238095238094,553.2404761904761,581.1238095238095,722.8571428571429,1
33173389.0,1.0,56,578.4414285714286,520.6214285714285,535.2267857142857,550.1267857142857,573.0178571428571,713.2142857142857,1
